Check,SKU,UPC,Description,Price,CurrencyCode,Sell_Unit
1,003192902,000000000002950722,Thit nac hong bo Uc kg,167,500,VND,KG
1,003192903,000000000002950723,Thit nac vai bo Uc kg,158,000,VND,KG
1,003193245,000000000002950725,Bun Thu Duc kg,10,500,VND,KG
1,003193356,000000000002950726,Oi Phan Rang kg,7,900,VND,KG
1,003194457,000000000002950727,Xoai u kg,30,900,VND,KG
1,003194487,000000000002950728,Ca cham song kg,32,500,VND,KG
1,003194493,000000000002950729,Oc nhoi kg,21,500,VND,KG
1,003194609,000000000002950731,La mia heo kg-Vissan,55,000,VND,KG
1,003194610,000000000002950732,Cuong hong heo kg-Vissan,57,000,VND,KG
1,003194611,000000000002950733,Pheo non heo kg-Vissan,90,000,VND,KG
1,003194996,000000000002950735,Le Asia TQ kg,21,300,VND,KG
1,003195162,000000000002950737,Sun heo dong vi kg,79,000,VND,KG
1,003195163,000000000002950738,Canh ga dong lanh kg-PAS,63,500,VND,KG
1,003196016,000000000002950739,Xoai cat L3 kg,24,800,VND,KG
1,003196381,000000000002950741,Kho Bo soi deo cary CPP kg,450,000,VND,KG
1,003196663,000000000002950742,Tai heo kg-SMguel990,80,000,VND,KG
1,003196664,000000000002950743,Vun bo kg-SMguel990,110,000,VND,KG
1,003196665,000000000002950744,Bo xao xat lat kg-SMguel990,173,000,VND,KG
1,003196666,000000000002950745,Mong heo kg,54,500,VND,KG
1,003196698,000000000002950746,Rau E trang kg,5,000,VND,KG
1,003197132,000000000002950747,Canh ga dlanh kg-HGHD,62,000,VND,KG
1,003197133,000000000002950748,Dui toi ga dlanh kg-HGHD,55,000,VND,KG
1,003197134,000000000002950749,Dui ga goc tu dlanh kg-HGHD,37,500,VND,KG
1,003197135,000000000002950750,Vit tuoi ncon1.9-2.2kg dl-HGHD,49,900,VND,KG
1,003197245,000000000002950752,Gan bo kg-Vissan,140,000,VND,KG
1,003197246,000000000002950753,Nam bo kg-Vissan,135,000,VND,KG
1,003197247,000000000002950754,Bo xao kg-Vissan,200,000,VND,KG
1,003197420,000000000002950756,Sau rieng Campod kg,20,000,VND,KG
1,003197421,000000000002950758,Vu sua lo ren kg,24,000,VND,KG
1,003197427,000000000002950767,Ca chay lon(500g-1.2kg),27,500,VND,KG
1,003197428,000000000002950772,Ca chay nho(200g-400g),25,500,VND,KG
1,003197429,000000000002950773,Ca kem kg,63,000,VND,KG
1,003197679,000000000002951424,Long ga tha vuon kg,41,500,VND,KG
1,003197682,000000000002951425,Ca banh duong L1 kg-THL990,110,000,VND,KG
1,003197683,000000000002951426,Ca banh duong L2-THL990,89,900,VND,KG
1,003197684,000000000002951427,Ca son thoc kg-THL990,89,900,VND,KG
1,003197685,000000000002951428,Ca son gang kg-THL990,89,900,VND,KG
1,003197686,000000000002951429,Ca son la kg-THL990,69,900,VND,KG
1,003197687,000000000002951430,Ca Mo bip kg-THL990,99,000,VND,KG
1,003197688,000000000002951431,Ca Ngan do Son kg-THL990,198,900,VND,KG
1,003197689,000000000002951432,Ca Roc Nguyen con kg-THL990,110,000,VND,KG
1,003197690,000000000002951433,Ca Roc Cat lat kg-THL990,149,900,VND,KG
1,003197691,000000000002951434,Ca Khoai Nuoc kg-THL990,69,000,VND,KG
1,003197692,000000000002951435,Ca Mo dep kg-THL990,59,900,VND,KG
1,003197693,000000000002951436,Ca Hong En kg-THL990,99,900,VND,KG
1,003197694,000000000002951437,Ca com sua Tuoi kg-THL990,139,900,VND,KG
1,003197695,000000000002951438,Ca com sua kho kg-THL990,160,000,VND,KG
1,003197696,000000000002951439,Dau ca chem kg-THL990,15,000,VND,KG
1,003197697,000000000002951440,Ca doi xop kg-THL990,69,000,VND,KG
1,003197698,000000000002951441,Thit bau ngu Xanh kg-THL990,690,000,VND,KG
1,003197699,000000000002951442,Muc la 1 nang kg-THL990,139,000,VND,KG
1,003197700,000000000002951443,Trung nhum so kg-THL990,269,900,VND,KG
1,003197701,000000000002951444,Ca Dong en kg-THL990,79,000,VND,KG
1,003197702,000000000002951445,Oc Mong Tay kg-THL990,27,900,VND,KG
1,003197703,000000000002951446,So Lua Tuoi kg-THL990,26,000,VND,KG
1,003197704,000000000002951447,Hai sam tuoi kg-THL990,159,000,VND,KG
1,003197705,000000000002951448,Cha ca thu kg-THL990,59,000,VND,KG
1,003197706,000000000002951449,Cha ca that lac kg-THL990,140,000,VND,KG
1,003198189,000000000002950774,Ca mu song kg 0.8-1.3kg/con,210,000,VND,KG
1,003198190,000000000002950776,Ca mu song kg tren 1.3kg/con,150,000,VND,KG
1,003198191,000000000002950777,Tom hum dlanh kg 0.2-0.5kg/con,240,000,VND,KG
1,003198323,000000000002950778,Nho den Han Quoc kg,122,000,VND,KG
1,003199012,000000000002950782,Ga tha vuonhap-luoc kg-PKD990,110,000,VND,KG
1,003199013,000000000002950787,Ga tha vuonquay rotikg-PKD990,125,000,VND,KG
1,003199014,000000000002950788,Ga kho kg-PKD990,105,000,VND,KG
1,003199015,000000000002950789,Ga nau nam kg-PKD990,120,000,VND,KG
1,003199016,000000000002950794,Dui ga1/4chien nmam kg-PKD990,88,000,VND,KG
1,003199019,000000000002950798,Dui ga toichien nmamkg-PKD990,99,000,VND,KG
1,003199023,000000000002950799,Canh ga chien nmam kg-PKD990,160,000,VND,KG
1,003199025,000000000002950806,Thit kho tieu kg-PKD990,165,000,VND,KG
1,003199028,000000000002950809,Thit kho trung kg-PKD990,152,000,VND,KG
1,003199030,000000000002950813,Suon non ram kg-PKD990,289,000,VND,KG
1,003199032,000000000002950818,Colet ram kg-PKD990,169,000,VND,KG
1,003199033,000000000002950819,Thit hquay khocchua kg-PKD990,250,000,VND,KG
1,003199035,000000000002950823,Kho qua don thit kg-PKD990,76,900,VND,KG
1,003199036,000000000002950834,Ca loc kho kg-PKD990,165,000,VND,KG
1,003199037,000000000002950835,Ca basa kho kg-PKD990,89,000,VND,KG
1,003199038,000000000002950836,Ca ro kho kg-PKD990,106,000,VND,KG
1,003199039,000000000002950837,Ca bong kho kg-PKD990,210,000,VND,KG
1,003199040,000000000002950838,Ca tre kho kg-PKD990,105,000,VND,KG
1,003199041,000000000002950841,Ca bien kho kg-PKD990,129,000,VND,KG
1,003199042,000000000002950845,Ca keo kho kg-PKD990,189,000,VND,KG
1,003199045,000000000002950850,Cha ca basa chien kg-PKD990,77,000,VND,KG
1,003199046,000000000002950851,Com chien duong chaukg-PKD990,57,000,VND,KG
1,003199346,000000000002950854,Ga ac dlanh (2con/bich)-LB,150,000,VND,KG
1,003199526,000000000002950858,Chim cut dlanh (2con/bich)-LB,69,000,VND,KG
1,003199527,000000000002950863,S-Nhan cha gio kg(k.mon cao),99,000,VND,KG
1,003199560,000000000002951453,Mam ruoc Thai kg-Betu,54,VND,KG
1,003199561,000000000002951450,Ba khia tron kg-Betu,76,000,VND,KG
1,003199562,000000000002951451,Mam loc cat dau kg-Betu,92,500,VND,KG
1,003199563,000000000002951454,Mam ruoc ca linh kg-Betu,37,800,VND,KG
1,003199565,000000000002951456,Mam ca com kg-Betu,33,800,VND,KG
1,003199572,000000000002951458,Mam ca sac kg-BeTu,35,000,VND,KG
1,003199576,000000000002951459,Mam ca linh kg-BeTu,35,000,VND,KG
1,003199577,000000000002951460,Mam du du kg-BeTu,27,000,VND,KG
1,003199581,000000000002951461,Mam ca phao kg-Betu,44,000,VND,KG
1,003199585,000000000002951462,Mam ca linh xay kg-Betu,39,000,VND,KG
1,003199590,000000000002951463,Mam tep kg-Betu,80,000,VND,KG
1,003199597,000000000002951464,Dua mam tron kg-BeTu,50,000,VND,KG
1,003199604,000000000002951465,Dua gan mam kg-BeTu,50,000,VND,KG
1,003199609,000000000002951467,Dua bon bon kg-BeTu,37,000,VND,KG
1,003199610,000000000002951468,Dua nuoc tuong kg-BeTu,40,500,VND,KG
1,003199611,000000000002951469,Dua ngo sen kg-Betu,44,000,VND,KG
1,003199613,000000000002951470,Dua kieu kg-BeTu,54,000,VND,KG
1,003199616,000000000002951472,Dua nu xanh kg-BeTu,61,000,VND,KG
1,003199619,000000000002951474,Kim chi Thap cam kg-BeTu,29,800,VND,KG
1,003199623,000000000002951475,Kim chi bon bon kg-BeTu,38,000,VND,KG
1,003199636,000000000002950869,Bo Dalat L2 kg-TNX,29,900,VND,KG
1,003199672,000000000002951452,Bo noi tuot r.xuong kg-HThao,86,500,VND,KG
1,003199920,000000000002950874,Da heo kg,14,000,VND,KG
1,003200758,000000000002950959,Khoai tay Dalat kg-HL,14,000,VND,KG
1,003200759,000000000002950960,Dau cove thuong kg-HL,12,500,VND,KG
1,003200761,000000000002950962,Tan o kg-HL,9,000,VND,KG
1,003200854,000000000002950995,Gao thom bong hong kg,15,000,VND,KG
1,003200935,000000000002950996,Gao thom Dai Loan kg,20,500,VND,KG
1,003201505,000000000002950997,Long ga ta dlanh-LB,38,000,VND,KG
1,003201507,000000000002950998,Ga sao nguyen con dlanh-LB,102,000,VND,KG
1,003201530,000000000002950999,Cu cai trang giong HQ,16,500,VND,KG
1,003201532,000000000002951000,Dau Cove nhat kg-HL,16,000,VND,KG
1,003201533,000000000002951001,Cu cai trang kg-HL,4,200,VND,KG
1,003201534,000000000002951002,Ca chua kg-HL,6,300,VND,KG
1,003202046,000000000002951004,Gio song kg-NP,120,000,VND,KG
1,003202664,000000000002951019,La sam kg,37,500,VND,KG
1,003202665,000000000002951020,Dot kho qua kg,31,000,VND,KG
1,003202666,000000000002951021,Mang tuoi con vo kg,15,000,VND,KG
1,003202810,000000000002951005,Chuoi Lapa kg-HL,11,200,VND,KG
1,003202914,000000000002951006,Ca thu troi kg,96,000,VND,KG
1,003202915,000000000002951007,Ca nuc luoc kho kg,72,500,VND,KG
1,003202916,000000000002951008,Ca kim Nhat kg,26,900,VND,KG
1,003202917,000000000002951009,Ca nuc chuoi do  kg,22,000,VND,KG
1,003202918,000000000002951010,Muc ong kho L1 kg,440,000,VND,KG
1,003202919,000000000002951011,Muc ong kho L2 kg,322,000,VND,KG
1,003202920,000000000002951012,Muc ong kho L3 kg,169,000,VND,KG
1,003202921,000000000002951013,Kho ca com nho,169,000,VND,KG
1,003202922,000000000002951014,Ruoc kho L1 kg,60,500,VND,KG
1,003202923,000000000002951015,Ruoc kho L2 kg,48,500,VND,KG
1,003202924,000000000002951016,Kho ca chi vang t.gia vi L1 kg,96,000,VND,KG
1,003202925,000000000002951017,Kho ca chi vang t.gia vi L2 kg,90,500,VND,KG
1,003202926,000000000002951018,Ca com L2 kg,72,500,VND,KG
1,003202927,000000000002951022,Thit be kg,116,000,VND,KG
1,003202928,000000000002951023,Thit suon bo kg,88,000,VND,KG
1,003202932,000000000002951024,So long nho kg,10,000,VND,KG
1,003203060,000000000002951025,File ca dieu hong kg,103,000,VND,KG
1,003203491,000000000002951028,Ca loc den ngop kg-Tu NCC,32,500,VND,KG
1,003204109,000000000002951029,Ca lat nguyen con kg,35,000,VND,KG
1,003204110,000000000002951130,S-Ca lat nguyen con so che kg,81,900,VND,KG
1,003204316,000000000002951030,Chuoi gia song kg,8,800,VND,KG
1,003204322,000000000002951031,Mang kho Tay Bac kg,66,900,VND,KG
1,003204324,000000000002951032,Nam so kho kg,176,000,VND,KG
1,003204326,000000000002951033,Hanh tam kg,61,900,VND,KG
1,003204330,000000000002951035,La che bo kg,3,200,VND,KG
1,003204332,000000000002951036,Ngai cuu kg,7,500,VND,KG
1,003204333,000000000002951037,Ngan nguyen con kg,79,900,VND,KG
1,003204334,000000000002951038,Bo long Ngan kg,5,200,VND,KG
1,003204335,000000000002951039,Cam sanh Ha Giang kg,19,900,VND,KG
1,003205336,000000000002951040,Ca vuoc kg,70,000,VND,KG
1,003205337,000000000002951041,Ca Let kg,260,000,VND,KG
1,003205379,000000000002951043,Chuoi Lapa L2-100-120g/trai/kg,6,800,VND,KG
1,003205915,000000000002951045,S-D.hu trang+txay phaloc-HM kg,38,100,VND,KG
1,003205918,000000000002951046,Ca Thu ao kg-Ha Tinh,67,500,VND,KG
1,003206214,000000000002951047,Cu hanh tay P.Rang kg,12,500,VND,KG
1,003206216,000000000002951048,Goi ngo sen kg-P.KD990,80,000,VND,KG
1,003207224,000000000002951050,Muc kho 20-25cm con/kg,380,000,VND,KG
1,003207228,000000000002951051,Ga CNghiep bong dlanh kg-HGHD,46,000,VND,KG
1,003207259,000000000002951052,Thit kho tau kg-PKD990,185,000,VND,KG
1,003208100,000000000002951053,Vu sua bo L1,57,500,VND,KG
1,003208104,000000000002951054,Ram chien gion kg,240,000,VND,KG
1,003208296,000000000002951055,Ca tim baby kg,14,000,VND,KG
1,003208685,000000000002951058,Hanh tim Ha Tinh kg,19,700,VND,KG
1,003208687,000000000002951059,Toi Ha Tinh kg,49,600,VND,KG
1,003208693,000000000002951060,Tom cangxanh song(10-12con/kg),210,000,VND,KG
1,003208730,000000000002951061,Muc la 1 nang (1-3 con/kg),162,000,VND,KG
1,003208731,000000000002951062,Muc la 1 nang (5-6 con/kg),134,000,VND,KG
1,003208732,000000000002951063,Muc ong 1 nang (1-3 con/kg),152,000,VND,KG
1,003208733,000000000002951064,Muc ong 1 nang (5-6 con/kg),134,000,VND,KG
1,003208734,000000000002951065,Muc la 3 nang(13-16cm/con) kg,278,000,VND,KG
1,003208735,000000000002951066,Muc la 3 nang (17-19cm/con)kg,312,000,VND,KG
1,003208736,000000000002951067,Muc la 3 nang (23-25cm/con),312,000,VND,KG
1,003208737,000000000002951068,Muc kho con da (13-15cm/con)kg,119,000,VND,KG
1,003208738,000000000002951069,Muc kho con da (17-19cm/con)kg,575,000,VND,KG
1,003208739,000000000002951070,Muc kho con da (25-30cm/con)kg,334,000,VND,KG
1,003208740,000000000002951071,Muc kho lot da(17-19 cm/con)kg,346,000,VND,KG
1,003208741,000000000002951072,Muc kho lot da(20-22 cm/con)kg,380,000,VND,KG
1,003208742,000000000002951073,Muc kho lot da(25-30 cm/con)kg,380,000,VND,KG
1,003208743,000000000002951074,Muc ong tuoi cat khoanh kg,105,000,VND,KG
1,003208772,000000000002951076,Thit heo manh kg-NP,92,000,VND,KG
1,003208878,000000000002951077,Ca keo L2 kg,78,000,VND,KG
1,003208887,000000000002951079,Ca ngat L2 kg,49,000,VND,KG
1,003208888,000000000002951080,Cam Huong Khe kg,35,000,VND,KG
1,003209460,000000000002951083,Ca com lam sach kg-NCC,50,000,VND,KG
1,003209461,000000000002951084,Phoi heo kg,22,000,VND,KG
1,003209464,000000000002951087,Ca nuc lam sach -NCC,52,000,VND,KG
1,003210087,000000000002951088,Xoi dau phong kg-PKD990,48,000,VND,KG
1,003210091,000000000002951089,Sau rieng tach vo kg-PKD990,1,VND,KG
1,003210122,000000000002951090,Khoai lang tim kg,7,100,VND,KG
1,003210555,000000000002951092,Dui go bo kg,250,000,VND,KG
1,003210556,000000000002951093,Dui la co bo kg,240,000,VND,KG
1,003211171,000000000002951094,Ca nhai kg,23,500,VND,KG
1,003211801,000000000002951096,Hat dua nho X.HONG kg-Tet,175,000,VND,KG
1,003211993,000000000002951676,Dua gang muoi kg,15,000,VND,KG
1,003212008,000000000002951677,Muc com Ncon kg,58,000,VND,KG
1,003212141,000000000002951681,Nep bac xa kg,16,200,VND,KG
1,003212294,000000000002951678,Ghe say chua ngot DD kg,235,000,VND,KG
1,003213218,000000000002951099,Ot moi trai nho kg,312,000,VND,KG
1,003213245,000000000002951683,S-Muc ong lot+thit xay NCC Kg,130,000,VND,KG
1,003213288,000000000002951100,Keo theo leo kg,77,000,VND,KG
1,003213464,000000000002951101,Muc ong 3 nang kg,415,000,VND,KG
1,003213535,000000000002951102,Cai bo xoi(goi)kg,11,500,VND,KG
1,003213536,000000000002951103,Cai caron (goi)kg,10,500,VND,KG
1,003213537,000000000002951104,Rau tan o (goi)kg,16,000,VND,KG
1,003213538,000000000002951105,Salad mo (goi)kg,10,500,VND,KG
1,003213539,000000000002951106,Salad My (goi)kg,18,000,VND,KG
1,003213540,000000000002951107,Cai thia (goi)kg,10,500,VND,KG
1,003213689,000000000002951108,Mut me say kg,165,000,VND,KG
1,003213690,000000000002951109,Mut khoai thanh kg,72,000,VND,KG
1,003213727,000000000002951111,Ngon kho qua kg,8,000,VND,KG
1,003213809,000000000002951112,Nam hai san kg,108,100,VND,KG
1,003214089,000000000002951113,Cai lo lo xanh (goi) kg,7,000,VND,KG
1,003214320,000000000002951114,Khoai mi nau sua-PKD990,35,000,VND,KG
1,003214321,000000000002951115,Xoi dau den-PKD990,50,000,VND,KG
1,003214322,000000000002951116,Xoi dau xanh-PKD990,48,000,VND,KG
1,003214323,000000000002951117,Xoi gac-PKD990,50,000,VND,KG
1,003214326,000000000002951119,Nho do PeRu kg,135,000,VND,KG
1,003214451,000000000002951121,Ca ho lsach kg-Tu NCC,52,500,VND,KG
1,003214453,000000000002951122,Ca soc lsach kg-Tu NCC,52,500,VND,KG
1,003214455,000000000002951123,Ca du lsach kg- Tu NCC,46,000,VND,KG
1,003214458,000000000002951124,Nac vai bo thai mong kg-CN,132,700,VND,KG
1,003214459,000000000002951125,Nac vai bo kg-CN,200,000,VND,KG
1,003214460,000000000002951126,Duoi bo kg-CN,98,100,VND,KG
1,003214469,000000000002951127,Ca huynh de kg,82,900,VND,KG
1,003214557,000000000002951128,Xoi la cam kg-PKD990,45,000,VND,KG
1,003214558,000000000002951129,Xoi man kg-PKD990,58,000,VND,KG
1,003214559,000000000002951131,Suon heo ram kg-PKD990,150,000,VND,KG
1,003214560,000000000002951132,Thit ba roi kho tieukg-PKD990,155,000,VND,KG
1,003214561,000000000002951133,Cari ga kg-PKD990,125,000,VND,KG
1,003214569,000000000002951134,Bun gao xao (chay) kg-PKD990,50,000,VND,KG
1,003214570,000000000002951135,Bun gao xao (man) kg-PKD990,58,000,VND,KG
1,003214571,000000000002951136,Rau xao thap cam kg-PKD990,39,000,VND,KG
1,003214572,000000000002951137,Bao tu heo pha lau kg-PKD990,330,000,VND,KG
1,003214573,000000000002951138,Luoi heo pha lau kg-PKD990,285,000,VND,KG
1,003215352,000000000002951153,Cang cua da kg,163,500,VND,KG
1,003215354,000000000002951154,Ghe xanh kg (5-7con/kg),105,000,VND,KG
1,003215357,000000000002951155,So huyet nho kg,35,000,VND,KG
1,003215358,000000000002951157,Re chanh mia lau kg,11,000,VND,KG
1,003215764,000000000002951156,S-Ca Huynh de ls tam uop kg,119,000,VND,KG
1,003216023,000000000002951158,Mam Thai dua gang kg,23,500,VND,KG
1,003216024,000000000002951159,Mam ruoc kg,55,000,VND,KG
1,003216058,000000000002951161,Bo kho kg-PKD990,180,000,VND,KG
1,003216342,000000000002951162,Ga ac 2con/bich(kg),150,000,VND,KG
1,003216849,000000000002951164,Xoai tao kg,12,000,VND,KG
1,003216850,000000000002951165,Man Tam Hoa kg,23,000,VND,KG
1,003217258,000000000002951166,Thit bo bittet kg,145,000,VND,KG
1,003217259,000000000002951167,Ga ri ncon kg,100,000,VND,KG
1,003217260,000000000002951168,Ga tre ncon kg,174,900,VND,KG
1,003217261,000000000002951169,Chim cau kg,275,000,VND,KG
1,003217262,000000000002951170,Chim cut de kg,130,000,VND,KG
1,003217263,000000000002951171,Ngan ncon sach kg,82,000,VND,KG
1,003217264,000000000002951172,Ga mia kg,115,000,VND,KG
1,003217265,000000000002951173,Xoai thai vang kg,33,000,VND,KG
1,003217266,000000000002951174,Dao duong kg,20,000,VND,KG
1,003217267,000000000002951175,Mong bo kg,158,000,VND,KG
1,003217273,000000000002951176,Cai chip kg,10,000,VND,KG
1,003217305,000000000002951177,S-Ca chuong tam gia vi kg,40,000,VND,KG
1,003217306,000000000002951178,S-Cha ca moi kg,56,000,VND,KG
1,003217307,000000000002951179,Ga ai cap kg,100,000,VND,KG
1,003217308,000000000002951180,Luon uc ga kg,72,000,VND,KG
1,003217548,000000000002951181,S-Tom the lon cat dau kg,216,000,VND,KG
1,003217700,000000000002951182,Cha cua be kg,139,500,VND,KG
1,003218076,000000000002951685,Dua hau giong Nhat kg,18,000,VND,KG
1,003218476,000000000002951185,Cha muc kg,210,000,VND,KG
1,003218477,000000000002951186,Ca lanh kg,75,000,VND,KG
1,003218478,000000000002951187,Ca ot kg,79,000,VND,KG
1,003218479,000000000002951188,Ca not kg,82,000,VND,KG
1,003218480,000000000002951189,Ca vuot kg,90,000,VND,KG
1,003218481,000000000002951190,Ca hoa kg,82,000,VND,KG
1,003218585,000000000002951686,TM-3065345-Banh pho kg,18,500,VND,KG
1,003218793,000000000002951191,Ca thieu kg-THL990,59,900,VND,KG
1,003218796,000000000002951192,Sua muoi kg-THL990,69,900,VND,KG
1,003218800,000000000002951193,Cha ca bien tuoi kg-THL990,78,000,VND,KG
1,003218804,000000000002951194,Ca ngat cat lat kg-THL990,69,900,VND,KG
1,003218808,000000000002951195,Ca mo cat lat kg-THL990,149,000,VND,KG
1,003218813,000000000002951196,Cua bien loai2(4-5c/kg)THL990,129,000,VND,KG
1,003218815,000000000002951197,Dau ca ngat kg-THL990,30,000,VND,KG
1,003218816,000000000002951198,Dau ca bong lau kg-THL990,30,000,VND,KG
1,003218817,000000000002951199,Thit oc giac kg-THL990,119,000,VND,KG
1,003218818,000000000002951200,Muc nang ls(6-8con/kg)-THL990,99,000,VND,KG
1,003218822,000000000002951201,Tom thedai cd(30-40c/kg)THL990,198,000,VND,KG
1,003218826,000000000002951202,B.tuoc song(10-12c/kg)-THL990,119,000,VND,KG
1,003218830,000000000002951203,Tom cang loai 2 kg-THL990,249,000,VND,KG
1,003219087,000000000002951204,Ca lang kg-THL990,87,000,VND,KG
1,003219088,000000000002951205,Thit ghe kg-THL990,139,000,VND,KG
1,003219089,000000000002951206,Ca bong lau kg-THL990,149,000,VND,KG
1,003219090,000000000002951207,Mucnang dai(2-4 con/kg)-THL990,78,000,VND,KG
1,003219091,000000000002951208,Ca ngat nguyen con kg-THL990,49,000,VND,KG
1,003219092,000000000002951209,Ca ngu dai duong kg-THL990,198,000,VND,KG
1,003219093,000000000002951210,Tom cang L1 kg-THL990,279,000,VND,KG
1,003219094,000000000002951211,Tom kho dbiet kg-THL990,575,000,VND,KG
1,003219095,000000000002951212,Ca mang kg-THL990,88,000,VND,KG
1,003219096,000000000002951213,Ca nhong kg-THL990,69,000,VND,KG
1,003219097,000000000002951214,Tom su song L1 kg-THL990,199,000,VND,KG
1,003219098,000000000002951215,Tom su song L2 kg-THL990,164,000,VND,KG
1,003219101,000000000002951216,Goi ga kg-PKD990,95,000,VND,KG
1,003219139,000000000002951707,Pho cuon kg,55,000,VND,KG
1,003219394,000000000002951717,Cha ca do khong gia vi kg,52,000,VND,KG
1,003219516,000000000002951722,Chum ruot kg,5,000,VND,KG
1,003219517,000000000002951720,Nhan BMT kg,10,000,VND,KG
1,003219518,000000000002951719,Sau rieng BMT kg,24,000,VND,KG
