0,51910,51910,Thom trai got vo kg-NCC,26500,KG,0
0,54520,54520,S-Tom Su ngop Kg,350000,KG,0
0,54521,54521,Tom Su song kg,320000,KG,0
0,54522,54522,Tom Su kg-Tu NCC,235000,KG,0
0,50922,50922,Chanh giay kg,18000,KG,0
0,50202,50202,Rau om Kg,20500,KG,0
0,50205,50205,Rau ram kg,15900,KG,0
0,57106,57106,Goi bon bon kg - Tu NCC,78000,KG,0
0,50207,50207,Hanh la kg,39000,KG,0
0,50925,50925,Gung kg,59900,KG,0
0,54524,54524,Tom su loai 3 kg,320000,KG,0
0,54525,54525,Tom su loai 2 kg,349000,KG,0
0,51913,51913,Le do My kg,68000,KG,0
0,50206,50206,He la kg,31500,KG,0
0,50927,50927,Cu cai trang kg,14500,KG,0
0,53570,53570,Ma dui ga CNghiep Kg - CP,57500,KG,0
0,54527,54527,S-Tom cang ngop kg,500000,KG,0
0,54835,54835,S-Ca Dieu Hong sc 700-800g,86900,KG,0
0,54528,54528,Tom su loai 1 kg,219000,KG,0
0,54838,54838,Ca chem nho tuoi kg,94900,KG,0
0,54530,54530,S-Tom su so che loai 2 kg,499000,KG,0
0,11656,11656,S-Coc cay loai 1 kg (1),33000,KG,0
0,11530,11530,S-Xoai cat bo kg (1),30000,KG,0
0,11771,11771,S-Tao xanh giong Thai kg (1),24000,KG,0
0,11554,11554,S-Quyt duong loai2 kg (1),25000,KG,0
0,11584,11584,S-Nhan tieu Hue kg (1),27000,KG,0
0,11913,11913,S-Le do My kg (1),65000,KG,0
0,58530,58530,Ca Com kho kg - HHuong,177000,KG,0
0,51914,51914,Du du tia giong Nhat kg,22800,KG,0
0,52456,52456,Da mo vun heo kg-NP990,13000,KG,0
0,53576,53576,Uc ga file khong da kg - HGHD,60500,KG,0
0,50930,50930,Ca rot Dalat kg,19500,KG,0
0,51922,51922,Nho xanh khong hat kg,135000,KG,0
0,58714,58714,Hat bi kg-Tet,185000,KG,0
0,58715,58715,Hat bi Nhat kg-Tet,195000,KG,0
0,58716,58716,Hat de kg,520000,KG,0
0,58717,58717,Hat dua kg-Tet,167000,KG,0
